,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat
11199,4,8,1410,900,1978-01-01,1970-01-01,98032,47.3743
11200,5,7,1390,1110,1948-01-01,1970-01-01,98177,47.7032
11201,3,7,1310,0,1987-01-01,1970-01-01,98038,47.3597
11202,3,8,2040,0,1994-01-01,1970-01-01,98014,47.6458
11203,3,8,2040,0,1994-01-01,1970-01-01,98014,47.6458
11204,3,8,1400,1000,1962-01-01,1970-01-01,98115,47.6901
11205,3,7,1400,0,1929-01-01,1970-01-01,98117,47.681
11206,4,8,1700,0,1975-01-01,1970-01-01,98052,47.651
11207,3,10,3160,0,1997-01-01,1970-01-01,98040,47.5623
11208,3,7,1340,0,1985-01-01,1970-01-01,98034,47.7268
11209,4,7,1470,0,1965-01-01,1970-01-01,98008,47.631
11210,4,7,1790,0,1953-01-01,1970-01-01,98133,47.7442
11211,5,7,1200,360,1989-01-01,1970-01-01,98074,47.619
11212,4,8,2620,0,1990-01-01,1970-01-01,98038,47.4583
11213,3,7,1100,480,1962-01-01,1970-01-01,98198,47.3676
11214,3,6,1090,0,1961-01-01,1970-01-01,98014,47.6503
11215,4,9,2500,740,1939-01-01,1970-01-01,98115,47.6792
11216,5,7,1260,1260,1955-01-01,1970-01-01,98056,47.4835
11217,3,9,2230,0,1949-01-01,1970-01-01,98004,47.6204
11218,3,8,2430,0,2002-01-01,1970-01-01,98038,47.356
11219,5,6,1020,0,1923-01-01,1970-01-01,98136,47.5319
11220,2,7,1410,400,1959-01-01,1970-01-01,98168,47.4935
11221,3,10,3460,0,1987-01-01,1970-01-01,98074,47.637
11222,3,7,1170,850,1956-01-01,1970-01-01,98125,47.7136
11223,3,7,1410,0,1983-01-01,1970-01-01,98058,47.427
11224,2,6,750,0,1933-01-01,1970-01-01,98108,47.54
11225,2,10,4570,730,1923-01-01,1970-01-01,98105,47.661
11226,3,11,4380,0,1993-01-01,1970-01-01,98077,47.7279
11227,4,8,2290,0,1984-01-01,1970-01-01,98006,47.5545
11228,2,6,720,0,1943-01-01,1970-01-01,98136,47.5535
11229,4,6,600,600,1949-01-01,1970-01-01,98118,47.5357
11230,3,10,2620,0,1985-01-01,1970-01-01,98052,47.7238
11231,3,8,2120,0,1964-01-01,1970-01-01,98007,47.6214
11232,4,7,1580,0,1967-01-01,1970-01-01,98003,47.317
11233,3,12,3690,470,2001-01-01,1970-01-01,98040,47.5749
11234,3,7,1460,370,1979-01-01,1970-01-01,98034,47.7286
11235,3,8,1360,640,1998-01-01,1970-01-01,98042,47.3724
11236,3,6,980,0,1907-01-01,1970-01-01,98119,47.6366
11237,3,7,3040,0,2000-01-01,1970-01-01,98019,47.7245
11238,4,7,1020,720,1962-01-01,1970-01-01,98058,47.467
11239,5,7,1450,0,1955-01-01,1970-01-01,98133,47.7517
11240,3,7,1560,0,2003-01-01,1970-01-01,98038,47.3838
11241,4,8,1690,360,1986-01-01,1970-01-01,98198,47.398
11242,4,7,1460,300,1956-01-01,1970-01-01,98002,47.2868
11243,3,8,1310,430,1998-01-01,1970-01-01,98122,47.6085
11244,3,7,910,0,1966-01-01,1970-01-01,98148,47.4345
11245,3,7,1700,0,1987-01-01,1970-01-01,98030,47.355
11246,3,7,2620,0,2008-01-01,1970-01-01,98042,47.3663
11247,4,7,1500,0,1973-01-01,1970-01-01,98058,47.4597
11248,3,7,1160,470,1947-01-01,1970-01-01,98116,47.5674
11249,5,7,1370,0,1968-01-01,1970-01-01,98001,47.3068
11250,3,8,1130,260,2006-01-01,1970-01-01,98102,47.6228
11251,3,7,1540,0,1900-01-01,1973-01-01,98077,47.721
11252,5,7,1190,0,1968-01-01,1970-01-01,98042,47.3248
11253,3,10,4500,0,2004-01-01,1970-01-01,98092,47.3043
11254,3,7,1380,990,1977-01-01,1970-01-01,98125,47.7258
11255,4,7,1360,0,1978-01-01,1970-01-01,98092,47.2857
11256,4,6,870,0,1946-01-01,1970-01-01,98001,47.275
11257,5,10,3850,1000,1989-01-01,1970-01-01,98034,47.7011
11258,3,9,3020,90,1999-01-01,1970-01-01,98058,47.4343
11259,3,11,3700,0,2006-01-01,1970-01-01,98029,47.5427
11260,5,8,2430,1070,1909-01-01,1970-01-01,98117,47.6842
11261,5,8,1670,0,1961-01-01,1970-01-01,98040,47.5754
11262,3,8,1180,460,1968-01-01,1970-01-01,98032,47.3733
11263,3,9,3400,0,1961-01-01,1970-01-01,98118,47.5435
11264,5,7,1030,1030,1951-01-01,1970-01-01,98118,47.5635
11265,4,7,1330,0,1989-01-01,1970-01-01,98092,47.3126
11266,4,7,1580,750,1900-01-01,1970-01-01,98122,47.6025
11267,4,10,3040,0,1980-01-01,1970-01-01,98004,47.638
11268,3,9,2900,800,1983-01-01,1970-01-01,98115,47.6865
11269,5,8,1430,560,1927-01-01,1970-01-01,98144,47.5891
11270,3,7,1220,800,1993-01-01,1970-01-01,98108,47.5482
11271,3,9,1580,1400,1960-01-01,1970-01-01,98125,47.7048
11272,3,10,3990,0,2008-01-01,1970-01-01,98006,47.5641
11273,3,6,790,0,1949-01-01,1970-01-01,98122,47.6149
11274,3,6,1060,0,1941-01-01,1970-01-01,98168,47.5088
11275,3,7,1450,810,1962-01-01,1970-01-01,98072,47.7657
11276,3,8,1900,0,2006-01-01,1970-01-01,98053,47.7029
11277,3,10,3361,0,2006-01-01,1970-01-01,98092,47.3427
11278,3,9,3550,0,1962-01-01,2002-01-01,98039,47.6236
11279,3,8,2740,0,2005-01-01,1970-01-01,98031,47.4042
11280,5,7,1020,1020,1943-01-01,1970-01-01,98136,47.5507
11281,3,10,4070,0,1998-01-01,1970-01-01,98038,47.4433
11282,3,7,720,0,1911-01-01,1970-01-01,98103,47.6928
11283,4,8,2000,0,1959-01-01,1970-01-01,98133,47.7535
11284,3,11,3390,1010,2003-01-01,1970-01-01,98004,47.6232
11285,3,7,1300,0,1967-01-01,1970-01-01,98003,47.3357
11286,3,7,1420,0,2004-01-01,1970-01-01,98059,47.4871
11287,5,7,770,770,1954-01-01,1970-01-01,98115,47.6942
11288,5,7,770,770,1954-01-01,1970-01-01,98115,47.6942
11289,3,7,1780,580,1983-01-01,1970-01-01,98125,47.7142
11290,3,9,3720,0,1991-01-01,1970-01-01,98033,47.6907
11291,4,7,1690,0,1978-01-01,1970-01-01,98040,47.5897
11292,4,8,1150,1150,1938-01-01,1970-01-01,98199,47.6521
11293,3,8,1650,0,1973-01-01,1970-01-01,98027,47.5688
11294,3,7,990,0,1948-01-01,1970-01-01,98178,47.5031
11295,4,8,2130,0,1977-01-01,1970-01-01,98006,47.5589
11296,3,10,3320,0,1999-01-01,1970-01-01,98074,47.6247
11297,3,7,1290,670,1965-01-01,1970-01-01,98003,47.3344
11298,3,6,770,0,1913-01-01,1960-01-01,98072,47.7534
11299,3,7,2010,0,1902-01-01,1970-01-01,98119,47.6337
11300,4,5,800,0,1942-01-01,1970-01-01,98058,47.4693
11301,3,7,910,0,1955-01-01,1970-01-01,98003,47.3432
11302,4,7,1200,0,1952-01-01,1970-01-01,98155,47.7367
11303,3,7,3570,0,2005-01-01,1970-01-01,98075,47.5927
11304,3,7,1820,0,1983-01-01,1970-01-01,98055,47.4575
11305,3,9,2670,260,1999-01-01,1970-01-01,98117,47.6763
11306,3,7,870,610,1926-01-01,1970-01-01,98115,47.681
11307,5,7,2245,1060,1922-01-01,1956-01-01,98133,47.7563
11308,3,7,1650,580,2006-01-01,1970-01-01,98059,47.4799
11309,3,7,1560,0,1955-01-01,1970-01-01,98188,47.4549
11310,3,6,880,150,1948-01-01,1970-01-01,98126,47.5255
11311,3,7,1690,690,1927-01-01,1970-01-01,98112,47.6374
11312,3,6,1010,0,1948-01-01,1970-01-01,98155,47.766
11313,3,7,1030,1030,1929-01-01,1970-01-01,98115,47.6856
11314,3,8,2370,0,1966-01-01,1970-01-01,98055,47.464
11315,3,8,2242,0,1995-01-01,1970-01-01,98028,47.7443
11316,3,7,1078,0,1990-01-01,1970-01-01,98028,47.7532
11317,3,7,890,0,1943-01-01,1970-01-01,98125,47.7118
11318,3,7,2120,580,1977-01-01,2014-01-01,98019,47.7348
11319,3,8,2450,0,1985-01-01,1970-01-01,98052,47.7177
11320,4,7,1420,0,1960-01-01,1970-01-01,98007,47.6112
11321,3,8,1280,0,1904-01-01,1970-01-01,98122,47.6174
11322,5,9,1780,1130,1972-01-01,1970-01-01,98006,47.5696
11323,4,8,2430,0,1979-01-01,1970-01-01,98006,47.5563
11324,3,7,1860,0,2003-01-01,1970-01-01,98038,47.3847
11325,3,7,1800,0,1956-01-01,1990-01-01,98033,47.6935
11326,4,7,1020,940,1958-01-01,1970-01-01,98006,47.5765
11327,2,6,1550,0,1925-01-01,1970-01-01,98166,47.4693
11328,4,7,840,0,1926-01-01,1970-01-01,98117,47.684
11329,4,8,1330,750,1967-01-01,1970-01-01,98032,47.3749
11330,4,8,1480,730,1912-01-01,1970-01-01,98126,47.5719
11331,4,7,610,600,1983-01-01,1970-01-01,98106,47.5524
11332,3,9,1350,0,2007-01-01,1970-01-01,98119,47.6265
11333,3,8,1860,0,1991-01-01,1970-01-01,98029,47.5706
11334,3,7,1090,850,1926-01-01,1970-01-01,98107,47.6659
11335,3,9,3400,0,2005-01-01,1970-01-01,98038,47.3559
11336,3,8,2240,0,1991-01-01,1970-01-01,98133,47.7125
11337,3,7,1170,0,1981-01-01,1970-01-01,98042,47.3679
11338,3,8,2190,940,1987-01-01,1970-01-01,98023,47.3078
11339,3,7,1510,0,1987-01-01,1970-01-01,98074,47.6264
11340,3,11,3740,0,2000-01-01,1970-01-01,98072,47.7375
11341,3,8,2690,0,1980-01-01,1991-01-01,98038,47.3843
11342,4,7,1180,580,1950-01-01,1970-01-01,98178,47.5045
11343,3,6,1270,910,1911-01-01,1970-01-01,98118,47.5487
11344,5,7,1560,0,1969-01-01,1970-01-01,98052,47.6707
11345,3,7,1780,0,2001-01-01,1970-01-01,98155,47.7346
11346,3,7,1260,0,1994-01-01,1970-01-01,98038,47.385
11347,5,8,1570,0,1928-01-01,1970-01-01,98136,47.5405
11348,4,5,740,0,1946-01-01,1970-01-01,98168,47.4807
11349,3,7,1710,310,1938-01-01,1970-01-01,98117,47.6867
11350,5,7,1420,80,1929-01-01,1970-01-01,98103,47.6893
11351,3,7,1170,500,1961-01-01,1970-01-01,98168,47.4884
11352,3,10,2920,700,1999-01-01,1970-01-01,98006,47.5646
11353,3,7,860,150,2007-01-01,1970-01-01,98118,47.5659
11354,4,6,1460,0,1977-01-01,1970-01-01,98010,47.3119
11355,3,8,1350,440,1940-01-01,1970-01-01,98199,47.6366
11356,3,7,1760,0,1995-01-01,1970-01-01,98019,47.7466
11357,3,7,1480,310,2006-01-01,1970-01-01,98108,47.542
11358,3,7,1050,0,1952-01-01,1970-01-01,98116,47.5709
11359,3,8,2590,0,2003-01-01,1970-01-01,98028,47.7599
11360,4,7,1040,0,1962-01-01,1970-01-01,98042,47.3631
11361,3,9,2790,1270,2007-01-01,1970-01-01,98038,47.3694
11362,3,11,3190,0,1990-01-01,1970-01-01,98077,47.713
11363,3,11,3190,0,1990-01-01,1970-01-01,98077,47.713
11364,4,9,2180,0,1966-01-01,1970-01-01,98040,47.5359
11365,5,7,2120,0,1979-01-01,1970-01-01,98055,47.4788
11366,4,8,2110,0,1991-01-01,1970-01-01,98031,47.3877
11367,5,6,1210,0,1907-01-01,1970-01-01,98117,47.6793
11368,3,8,2410,0,1992-01-01,1970-01-01,98003,47.2641
11369,4,9,1980,0,1989-01-01,1970-01-01,98033,47.6884
11370,4,8,1600,770,1967-01-01,1970-01-01,98006,47.5564
11371,3,7,1270,450,1931-01-01,2003-01-01,98103,47.649
11372,4,6,750,0,1942-01-01,1970-01-01,98126,47.5368
11373,3,8,1810,700,1968-01-01,1970-01-01,98115,47.7003
11374,3,8,2577,0,2000-01-01,1970-01-01,98092,47.2935
11375,3,8,1540,0,1941-01-01,2009-01-01,98126,47.5678
11376,3,7,720,0,1910-01-01,1970-01-01,98103,47.6597
11377,3,8,1450,360,1984-01-01,1970-01-01,98074,47.6258
11378,3,7,1380,0,1967-01-01,1970-01-01,98003,47.3117
11379,3,9,2570,0,2000-01-01,1970-01-01,98004,47.593
11380,3,7,1690,0,1957-01-01,1970-01-01,98178,47.497
11381,4,7,860,560,1923-01-01,1970-01-01,98103,47.6872
11382,4,7,1250,880,1968-01-01,1970-01-01,98001,47.3069
11383,4,7,2110,890,1918-01-01,1970-01-01,98144,47.5781
11384,4,7,1360,790,1979-01-01,1970-01-01,98059,47.4785
11385,4,8,1270,1010,1989-01-01,1970-01-01,98198,47.3594
11386,5,6,1560,0,1942-01-01,1967-01-01,98168,47.4927
11387,5,6,940,940,1952-01-01,1970-01-01,98059,47.5091
11388,3,8,2320,0,2004-01-01,1970-01-01,98075,47.591
11389,4,7,1010,0,1967-01-01,1970-01-01,98034,47.7317
11390,3,6,1120,0,1917-01-01,1970-01-01,98146,47.5109
11391,3,8,1560,0,1961-01-01,1970-01-01,98005,47.5966
11392,3,7,1860,0,1964-01-01,1970-01-01,98034,47.729
11393,4,7,1150,0,1963-01-01,1970-01-01,98055,47.4417
11394,3,7,1920,0,1964-01-01,1970-01-01,98008,47.6344
11395,3,8,1460,1030,1978-01-01,1970-01-01,98023,47.3115
11396,3,7,1460,0,2000-01-01,1970-01-01,98108,47.544
11397,3,8,1430,390,2014-01-01,1970-01-01,98144,47.596
11398,3,9,2480,1810,1972-01-01,2007-01-01,98040,47.5473
11399,5,7,1480,750,1960-01-01,1970-01-01,98027,47.5246
11400,3,8,2070,0,2003-01-01,1970-01-01,98092,47.3352
11401,3,8,1240,1240,1948-01-01,2014-01-01,98122,47.615
11402,3,12,2720,1390,2001-01-01,1970-01-01,98115,47.6934
11403,5,7,1550,740,1928-01-01,1970-01-01,98115,47.6793
11404,5,6,1220,0,1959-01-01,1970-01-01,98022,47.2063
11405,4,9,1720,900,1926-01-01,1970-01-01,98144,47.58
11406,3,8,3190,0,1979-01-01,1970-01-01,98058,47.4445
11407,3,6,850,0,1948-01-01,1970-01-01,98155,47.7441
11408,3,8,1740,0,2008-01-01,1970-01-01,98116,47.5892
11409,3,8,2140,0,1996-01-01,1970-01-01,98133,47.7173
11410,3,8,2070,0,1996-01-01,1970-01-01,98056,47.5295
11411,3,7,1680,0,2008-01-01,1970-01-01,98053,47.6964
11412,4,7,1000,0,1916-01-01,1970-01-01,98107,47.6753
11413,3,10,2550,790,1956-01-01,1988-01-01,98105,47.6665
11414,3,8,1260,0,1999-01-01,1970-01-01,98059,47.4914
11415,3,9,2430,0,1993-01-01,1970-01-01,98077,47.7642
11416,3,5,560,0,1947-01-01,1970-01-01,98146,47.511
11417,3,10,3380,0,1994-01-01,1970-01-01,98059,47.5275
11418,5,7,1100,0,1908-01-01,1970-01-01,98115,47.6741
11419,5,5,850,850,1927-01-01,1970-01-01,98002,47.3025
11420,3,7,1600,0,2002-01-01,1970-01-01,98053,47.6868
11421,4,9,2090,515,1979-01-01,1970-01-01,98033,47.6529
11422,3,8,1850,0,2010-01-01,1970-01-01,98053,47.7101
11423,3,8,1830,0,1986-01-01,1970-01-01,98092,47.2642
11424,4,8,1650,1400,1962-01-01,1970-01-01,98198,47.3881
11425,3,8,1200,40,1967-01-01,1970-01-01,98008,47.6104
11426,3,7,2100,0,1984-01-01,1970-01-01,98001,47.3336
11427,4,7,1250,0,1959-01-01,1970-01-01,98056,47.5093
11428,3,7,1230,0,1952-01-01,2004-01-01,98133,47.7145
11429,4,7,1690,0,1988-01-01,1970-01-01,98023,47.314
11430,4,7,1520,0,1951-01-01,1970-01-01,98155,47.7638
11431,3,7,1890,0,1997-01-01,1970-01-01,98030,47.3846
11432,4,8,1990,0,1972-01-01,1970-01-01,98006,47.5639
11433,4,7,1480,0,1980-01-01,1970-01-01,98023,47.2977
11434,4,7,1480,0,1980-01-01,1970-01-01,98023,47.2977
11435,3,8,1770,350,2005-01-01,1970-01-01,98052,47.674
11436,3,7,1300,180,2007-01-01,1970-01-01,98109,47.5421
11437,4,7,1250,0,1975-01-01,1970-01-01,98052,47.7012
11438,4,8,2010,0,1989-01-01,1970-01-01,98029,47.5782
11439,3,10,1800,1350,1975-01-01,1970-01-01,98005,47.6368
11440,3,10,3010,0,2000-01-01,1970-01-01,98007,47.5943
11441,3,9,3000,920,2000-01-01,1970-01-01,98029,47.5492
11442,4,8,2180,700,1919-01-01,1970-01-01,98103,47.6506
11443,3,10,1720,830,2011-01-01,1970-01-01,98056,47.5304
11444,4,7,1120,0,1962-01-01,1970-01-01,98034,47.7296
11445,3,8,1900,1240,1968-01-01,1986-01-01,98034,47.7086
11446,4,10,2860,1270,1993-01-01,1970-01-01,98075,47.5968
11447,4,9,1740,1250,1976-01-01,1970-01-01,98003,47.3424
11448,3,7,1120,0,1940-01-01,1970-01-01,98136,47.5397
11449,3,7,1570,0,1943-01-01,1970-01-01,98166,47.4789
11450,3,8,2210,0,2008-01-01,1970-01-01,98053,47.6954
11451,3,9,2390,0,2000-01-01,1970-01-01,98075,47.5965
11452,3,8,1520,0,1976-01-01,1970-01-01,98011,47.7687
11453,4,7,1060,770,1962-01-01,1970-01-01,98106,47.5208
11454,3,8,2640,0,1937-01-01,1998-01-01,98136,47.5421
11455,4,8,1740,0,1989-01-01,1970-01-01,98029,47.5783
11456,4,8,1550,0,1965-01-01,1970-01-01,98055,47.4654
11457,4,7,1040,0,1961-01-01,1970-01-01,98033,47.6701
11458,4,8,1640,0,1985-01-01,1970-01-01,98007,47.5948
11459,4,8,1640,0,1985-01-01,1970-01-01,98007,47.5948
11460,3,7,1260,0,1954-01-01,2014-01-01,98006,47.5727
11461,3,7,840,330,2007-01-01,1970-01-01,98126,47.5459
11462,4,7,1090,500,1980-01-01,1970-01-01,98038,47.3621
11463,3,7,1330,420,1993-01-01,1970-01-01,98038,47.352
11464,3,7,1770,0,2001-01-01,1970-01-01,98042,47.3672
11465,3,8,2860,670,1940-01-01,1970-01-01,98105,47.6618
11466,3,7,1360,800,1978-01-01,1970-01-01,98133,47.7295
11467,3,9,2360,0,1977-01-01,1970-01-01,98074,47.6307
11468,3,8,1180,800,1978-01-01,1970-01-01,98023,47.3104
11469,3,8,1620,0,1955-01-01,1970-01-01,98125,47.7065
11470,3,9,2700,0,2012-01-01,1970-01-01,98053,47.7187
11471,5,9,2470,800,1968-01-01,1970-01-01,98040,47.5428
11472,3,6,870,0,1941-01-01,1970-01-01,98106,47.5256
11473,3,6,700,140,1912-01-01,1970-01-01,98107,47.6692
11474,3,8,1080,260,2002-01-01,1970-01-01,98133,47.711
11475,3,8,1540,0,2004-01-01,1970-01-01,98103,47.6498
11476,5,6,1650,0,1942-01-01,1970-01-01,98146,47.5073
11477,3,8,2630,0,2001-01-01,1970-01-01,98065,47.5322
11478,3,7,1100,780,1979-01-01,1970-01-01,98028,47.7731
11479,3,8,1980,0,1989-01-01,1970-01-01,98029,47.579
11480,3,7,1000,500,1977-01-01,1970-01-01,98053,47.6385
11481,3,6,1230,0,1959-01-01,1970-01-01,98168,47.4853
11482,5,8,1670,850,1925-01-01,1970-01-01,98119,47.6434
11483,5,7,1170,800,1977-01-01,1970-01-01,98002,47.2925
11484,5,7,1520,0,1951-01-01,1970-01-01,98125,47.7131
11485,4,8,1300,1300,1960-01-01,1970-01-01,98199,47.6382
11486,3,7,2290,0,1920-01-01,1970-01-01,98166,47.4678
11487,4,7,1329,650,1956-01-01,1970-01-01,98198,47.3912
11488,3,9,2170,0,1905-01-01,1989-01-01,98115,47.6828
11489,4,8,1190,630,1962-01-01,1970-01-01,98056,47.521
11490,4,7,1200,0,1975-01-01,1970-01-01,98011,47.7392
11491,4,7,1210,0,1952-01-01,1970-01-01,98118,47.5377
11492,3,7,1440,530,1999-01-01,1970-01-01,98144,47.5949
11493,5,7,1040,0,1947-01-01,1970-01-01,98003,47.2791
11494,3,7,1070,850,1950-01-01,1970-01-01,98102,47.6392
11495,3,7,1020,0,2001-01-01,1970-01-01,98115,47.6774
11496,4,7,1060,600,1940-01-01,1970-01-01,98125,47.7105
11497,4,7,1220,450,1974-01-01,1970-01-01,98005,47.6028
11498,3,10,3810,0,2008-01-01,1970-01-01,98074,47.5915
11499,3,7,1010,1010,1954-01-01,1970-01-01,98168,47.5059
11500,4,4,420,0,1949-01-01,1970-01-01,98136,47.5375
11501,3,7,1390,0,2004-01-01,1970-01-01,98125,47.7227
11502,4,7,1110,900,1964-01-01,1970-01-01,98168,47.4738
11503,3,7,1640,180,1945-01-01,1970-01-01,98115,47.6815
11504,3,8,1630,0,1996-01-01,1970-01-01,98177,47.7753
11505,2,6,680,120,1931-01-01,1970-01-01,98168,47.4916
11506,4,9,2270,0,1968-01-01,1970-01-01,98040,47.5434
11507,4,9,1950,340,1995-01-01,1970-01-01,98033,47.6811
11508,3,7,1870,880,1981-01-01,1970-01-01,98014,47.6367
11509,2,5,590,0,1947-01-01,1970-01-01,98118,47.545
11510,3,8,1720,850,1998-01-01,1970-01-01,98092,47.258
11511,3,9,1600,450,1960-01-01,1970-01-01,98177,47.759
11512,3,7,1610,0,1994-01-01,1970-01-01,98030,47.3658
11513,3,7,2140,0,1991-01-01,1970-01-01,98198,47.384
11514,4,7,1730,0,1942-01-01,1970-01-01,98199,47.6462
11515,3,8,1940,500,2006-01-01,1970-01-01,98108,47.555
11516,4,9,2320,900,1931-01-01,1970-01-01,98105,47.6713
11517,3,11,4330,0,1997-01-01,1970-01-01,98074,47.6009
11518,4,7,1030,750,1958-01-01,1970-01-01,98118,47.5168
11519,4,7,1230,0,1951-01-01,1970-01-01,98004,47.5822
11520,3,8,2160,0,1981-01-01,1970-01-01,98011,47.7603
11521,5,7,710,690,1916-01-01,1970-01-01,98116,47.5628
11522,4,7,1180,720,1954-01-01,1970-01-01,98004,47.5933
11523,4,8,1510,1400,1966-01-01,1970-01-01,98027,47.48
11524,3,10,2960,0,1995-01-01,1970-01-01,98052,47.7183
11525,3,8,1570,440,1951-01-01,1970-01-01,98125,47.7102
11526,3,9,3230,530,2002-01-01,1970-01-01,98029,47.5489
11527,4,7,1020,0,1916-01-01,1970-01-01,98117,47.6781
11528,3,7,1290,0,2008-01-01,1970-01-01,98053,47.6968
11529,4,6,890,0,1954-01-01,1970-01-01,98056,47.5168
11530,5,7,1140,480,1979-01-01,1970-01-01,98074,47.6175
11531,3,10,3360,0,1987-01-01,1970-01-01,98074,47.6373
11532,4,9,1520,1410,1975-01-01,1970-01-01,98006,47.5576
11533,3,9,1710,1230,1996-01-01,1970-01-01,98033,47.6681
11534,3,6,1080,0,1900-01-01,1970-01-01,98168,47.4716
11535,3,11,2760,1800,1995-01-01,1970-01-01,98004,47.6205
11536,3,7,860,150,1940-01-01,1970-01-01,98115,47.6861
11537,4,8,1280,510,1928-01-01,1970-01-01,98117,47.6871
11538,4,7,1200,860,1962-01-01,1970-01-01,98023,47.314
11539,3,6,1010,140,1947-01-01,1970-01-01,98126,47.5194
11540,3,9,4030,0,1992-01-01,1970-01-01,98199,47.6416
11541,3,8,2020,0,1956-01-01,1970-01-01,98040,47.574
11542,3,9,2740,0,1999-01-01,1970-01-01,98074,47.6123
11543,3,7,1430,500,1984-01-01,1970-01-01,98031,47.4098
11544,4,9,1560,940,1966-01-01,1970-01-01,98040,47.5361
11545,3,8,2080,0,2004-01-01,1970-01-01,98038,47.35
11546,4,7,980,480,1940-01-01,1970-01-01,98117,47.6962
11547,4,10,3290,0,1988-01-01,1970-01-01,98023,47.3052
11548,3,8,1540,0,2014-01-01,1970-01-01,98029,47.5521
11549,3,7,1310,0,1988-01-01,1970-01-01,98038,47.3893
11550,3,8,1280,840,1975-01-01,1970-01-01,98052,47.6743
11551,5,8,1520,1400,1964-01-01,1970-01-01,98005,47.5876
11552,3,7,1150,0,1956-01-01,1970-01-01,98166,47.4752
11553,3,8,2380,0,2001-01-01,1970-01-01,98001,47.2932
11554,3,7,2220,0,1993-01-01,1970-01-01,98108,47.5515
11555,5,7,1860,1160,1925-01-01,1970-01-01,98126,47.5207
11556,3,7,2460,0,1955-01-01,1970-01-01,98198,47.3811
11557,4,7,1030,790,1939-01-01,1970-01-01,98103,47.6867
11558,3,9,2620,0,2005-01-01,1970-01-01,98116,47.5634
11559,3,8,1010,740,1914-01-01,2005-01-01,98119,47.6419
11560,3,7,2020,0,1994-01-01,1970-01-01,98031,47.401
11561,3,6,1240,0,1987-01-01,1970-01-01,98042,47.3705
11562,3,7,1380,0,1988-01-01,1970-01-01,98011,47.7732
11563,3,7,1920,0,1953-01-01,1970-01-01,98166,47.4544
11564,4,7,1070,610,1940-01-01,1970-01-01,98019,47.7624
11565,3,7,1400,0,1964-01-01,1970-01-01,98055,47.4848
11566,3,6,1090,150,1936-01-01,1970-01-01,98011,47.7636
11567,3,7,1410,0,1980-01-01,1970-01-01,98014,47.6931
11568,3,8,1440,0,1985-01-01,1970-01-01,98023,47.3187
11569,3,8,1020,210,2004-01-01,1970-01-01,98112,47.6192
11570,4,7,1550,0,1966-01-01,1970-01-01,98033,47.6811
11571,4,8,1760,0,1967-01-01,1970-01-01,98072,47.74
11572,3,11,3610,1390,2004-01-01,1970-01-01,98029,47.554
11573,4,7,2020,120,1913-01-01,1970-01-01,98122,47.6044
11574,4,10,3510,0,1906-01-01,1970-01-01,98112,47.6263
11575,4,8,1500,510,1967-01-01,1970-01-01,98030,47.373
11576,5,8,1750,1640,1978-01-01,1970-01-01,98058,47.4462
11577,3,8,1080,1080,1966-01-01,1970-01-01,98006,47.5443
11578,3,8,1300,0,2006-01-01,1970-01-01,98053,47.703
11579,4,6,1280,0,1985-01-01,1970-01-01,98002,47.3342
11580,4,7,1040,800,1975-01-01,1970-01-01,98003,47.3106
11581,3,7,3200,0,2002-01-01,1970-01-01,98038,47.367
11582,3,9,2800,0,1985-01-01,1970-01-01,98042,47.3507
11583,4,7,1390,0,1949-01-01,1970-01-01,98198,47.3985
11584,3,8,2600,0,2005-01-01,1970-01-01,98038,47.3451
11585,3,8,1960,0,2002-01-01,1970-01-01,98053,47.6319
11586,3,6,1250,0,1970-01-01,1970-01-01,98053,47.6625
11587,3,6,1250,0,1970-01-01,1970-01-01,98053,47.6625
11588,3,4,550,0,1945-01-01,1970-01-01,98106,47.5181
11589,3,8,1960,540,1926-01-01,1970-01-01,98112,47.632
11590,4,6,1250,0,1927-01-01,1970-01-01,98045,47.4987
11591,3,9,3020,0,1976-01-01,2003-01-01,98004,47.5866
11592,5,7,920,720,1921-01-01,1970-01-01,98117,47.6766
11593,3,7,1870,0,1956-01-01,1979-01-01,98188,47.445
11594,3,8,1760,0,1998-01-01,1970-01-01,98105,47.6688
11595,3,7,1320,0,1998-01-01,1970-01-01,98144,47.5909
11596,3,7,1430,0,1910-01-01,1970-01-01,98199,47.6606
11597,4,7,1580,0,1977-01-01,1970-01-01,98042,47.3819
11598,3,11,4170,0,2004-01-01,1970-01-01,98059,47.528
11599,3,9,3090,0,1923-01-01,2015-01-01,98177,47.768
11600,3,7,720,300,2004-01-01,1970-01-01,98126,47.5445
11601,3,8,2020,160,1912-01-01,1970-01-01,98112,47.636
11602,4,8,2510,840,1997-01-01,1970-01-01,98105,47.6645
11603,3,9,2510,0,1995-01-01,1970-01-01,98136,47.5419
11604,3,8,1250,630,1974-01-01,1970-01-01,98108,47.5401
11605,3,8,1210,600,1960-01-01,1970-01-01,98125,47.726
11606,4,11,4170,0,1991-01-01,1970-01-01,98006,47.5455
11607,3,7,2230,0,1954-01-01,1970-01-01,98144,47.5801
11608,3,9,3650,0,2006-01-01,1970-01-01,98052,47.7066
11609,4,8,1430,1400,1967-01-01,1970-01-01,98005,47.636
11610,4,8,2120,0,1900-01-01,1970-01-01,98122,47.6024
